patch_id,max_abs_diff_z,max_abs_diff_obj,abs_diff_residual,baseline_iters,opt_iters,iter_match,baseline_accepted,opt_accepted,accepted_match,baseline_stop,opt_stop,stop_match
260,8.882e-16,1.226e-12,3.331e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
261,1.776e-15,3.553e-15,3.331e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
262,1.388e-15,1.421e-14,5.551e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
263,5.329e-15,1.776e-15,9.992e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
264,4.885e-15,1.701e-12,5.551e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
265,1.776e-15,7.105e-15,2.220e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
266,1.055e-15,1.688e-14,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
267,1.051e-11,2.105e-09,1.749e-12,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
268,1.776e-15,2.672e-11,2.220e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
269,8.882e-16,1.223e-12,5.551e-17,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
270,1.776e-15,1.590e-13,2.220e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
271,9.556e-13,3.890e-10,5.052e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
272,3.464e-14,2.683e-10,3.775e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
273,6.661e-16,2.753e-14,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
274,8.882e-16,7.896e-13,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
275,8.882e-16,1.741e-13,1.110e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
276,1.776e-15,3.553e-15,2.220e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
277,4.441e-15,4.751e-12,3.331e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
278,2.665e-15,6.217e-15,3.331e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
279,1.776e-15,3.872e-13,1.110e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
280,3.553e-15,2.016e-12,3.331e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
281,1.776e-15,1.776e-15,2.220e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
282,1.332e-15,6.750e-14,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
283,5.562e-14,1.146e-11,1.332e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
284,7.208e-13,5.906e-11,2.409e-14,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
285,8.882e-16,2.398e-14,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
286,3.508e-14,1.735e-11,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
287,3.524e-19,3.721e-13,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
288,1.332e-15,7.940e-13,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
289,8.882e-16,7.105e-15,2.220e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
290,8.882e-16,1.776e-15,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
291,1.332e-15,6.217e-15,2.220e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
292,1.776e-15,3.553e-15,3.331e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
293,1.776e-15,1.510e-14,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
294,1.910e-14,2.723e-11,7.772e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
295,1.332e-15,2.292e-13,1.110e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
296,1.231e-13,3.386e-10,1.998e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
297,4.441e-16,1.840e-11,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
298,9.437e-16,4.441e-15,1.110e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
299,8.882e-16,6.137e-13,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
300,2.975e-14,1.646e-12,7.772e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
301,1.528e-13,5.693e-11,5.662e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
302,2.660e-13,6.145e-10,5.662e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
303,4.337e-19,2.292e-13,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
304,9.770e-15,5.547e-12,3.331e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
305,1.332e-14,1.154e-11,4.441e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
306,2.220e-15,1.776e-15,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
307,2.220e-15,5.329e-15,2.220e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
308,6.217e-15,1.582e-11,3.331e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
309,6.679e-13,1.260e-10,1.243e-14,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
310,3.229e-13,2.035e-10,1.188e-14,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
311,5.640e-14,2.219e-11,1.443e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
312,1.776e-14,4.412e-11,6.661e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
313,4.441e-16,1.776e-15,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
314,4.337e-19,8.882e-16,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
315,5.462e-14,7.119e-11,1.887e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
316,8.882e-16,7.727e-14,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
317,1.776e-15,2.842e-14,3.331e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
318,1.776e-15,3.553e-15,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
319,8.826e-15,1.243e-11,1.110e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
320,5.523e-14,6.908e-11,5.107e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
321,9.492e-15,1.702e-12,6.661e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
322,5.329e-15,3.485e-12,8.882e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
323,1.998e-15,5.329e-15,3.331e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
324,9.280e-13,9.297e-10,1.091e-13,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
325,8.882e-16,4.092e-12,1.110e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
326,8.882e-16,2.408e-12,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
327,1.776e-15,3.375e-14,2.220e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
328,1.221e-15,2.665e-15,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
329,2.665e-15,2.665e-15,2.220e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
330,1.443e-15,4.263e-13,2.220e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
331,1.887e-15,5.453e-13,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
332,8.882e-16,1.066e-14,1.110e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
333,1.776e-15,1.354e-12,5.551e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
334,1.144e-14,8.116e-12,3.220e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
335,8.882e-16,1.243e-14,1.110e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
336,2.098e-14,1.420e-12,1.776e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
337,7.772e-16,1.510e-14,1.110e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
338,1.049e-14,9.770e-15,1.443e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
339,1.055e-15,3.553e-15,3.331e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
340,1.447e-13,1.435e-10,1.954e-14,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
341,9.437e-16,4.441e-15,2.220e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
342,4.441e-15,2.682e-13,1.221e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
343,4.265e-13,2.077e-10,1.348e-13,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
344,1.776e-15,3.642e-14,4.441e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
345,1.166e-15,6.217e-15,2.220e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
346,1.776e-15,2.753e-14,7.772e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
347,4.113e-14,4.857e-11,2.887e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
348,1.055e-15,1.243e-14,1.110e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
349,1.710e-14,2.692e-12,1.443e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
350,3.553e-15,2.181e-12,1.554e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
351,4.086e-14,5.504e-10,1.243e-14,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
352,1.359e-13,4.263e-14,8.105e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
353,8.882e-16,1.661e-13,2.220e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
354,2.220e-15,1.243e-14,1.110e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
355,9.770e-15,3.328e-11,3.886e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
356,8.882e-16,6.217e-15,3.331e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
357,3.553e-15,2.427e-12,5.551e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
358,9.992e-16,5.329e-15,2.220e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
359,2.798e-14,3.355e-11,1.887e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
360,1.776e-15,2.522e-13,5.551e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
361,8.327e-16,4.450e-13,3.331e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
362,7.283e-14,1.389e-10,6.217e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
363,2.665e-15,1.725e-12,6.661e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
364,5.995e-15,4.591e-12,1.554e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
365,3.553e-15,1.599e-14,1.554e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
366,5.329e-15,4.539e-13,1.110e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
367,2.665e-15,6.989e-12,5.551e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
368,4.969e-12,2.458e-09,4.131e-13,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
369,1.110e-15,1.688e-14,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
370,4.214e-13,2.727e-10,1.732e-14,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
371,9.281e-14,8.718e-11,4.996e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
372,4.676e-19,8.695e-13,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
373,4.845e-19,2.047e-12,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
374,8.882e-16,5.329e-15,2.220e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
375,1.510e-14,1.139e-11,1.554e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
376,2.220e-15,5.346e-11,2.220e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
377,8.882e-16,1.776e-15,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
378,3.446e-13,1.679e-10,2.143e-14,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
379,7.105e-15,3.454e-11,3.331e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
380,2.274e-13,3.295e-11,1.921e-14,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
381,1.879e-12,5.431e-10,2.129e-13,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
382,7.716e-15,9.958e-12,2.776e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
383,1.665e-16,3.553e-15,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
384,1.142e-11,2.603e-10,4.778e-13,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
385,3.553e-15,2.665e-15,6.661e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
386,2.054e-15,4.086e-14,1.110e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
387,2.665e-15,1.839e-13,6.661e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
388,2.665e-15,2.665e-15,4.441e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
389,1.776e-15,7.994e-15,5.551e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
390,2.026e-14,5.191e-12,8.882e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
391,2.665e-15,7.621e-13,5.551e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
392,2.265e-14,1.776e-14,3.331e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
393,1.338e-12,1.542e-09,2.637e-13,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
394,1.776e-15,1.776e-15,2.220e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
395,2.032e-12,3.217e-10,2.065e-14,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
396,8.882e-16,1.776e-15,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
397,5.551e-17,1.914e-12,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
398,1.776e-15,1.005e-11,5.551e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
399,8.882e-16,1.243e-14,3.331e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
400,1.776e-15,1.155e-14,4.441e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
401,2.198e-14,3.053e-11,5.440e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
402,7.754e-12,1.990e-08,2.255e-12,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
403,1.776e-15,1.776e-15,2.220e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
404,3.719e-15,4.229e-12,5.551e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
405,4.441e-15,2.450e-12,1.110e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
406,1.776e-15,1.323e-13,2.220e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
407,2.665e-15,1.066e-14,6.661e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
408,3.669e-14,1.609e-11,2.554e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
409,2.270e-14,4.013e-11,6.550e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
410,1.504e-14,8.947e-12,8.882e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
411,2.665e-15,3.553e-15,3.331e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
412,8.049e-16,2.842e-14,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
413,1.776e-15,1.767e-13,3.331e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
414,1.776e-15,6.217e-15,1.110e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
415,8.882e-16,9.770e-15,3.331e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
416,3.386e-15,6.022e-13,1.110e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
417,7.550e-15,2.875e-11,7.772e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
418,2.184e-13,2.161e-11,1.932e-14,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
419,1.776e-15,1.776e-14,3.331e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
420,8.882e-16,3.730e-14,1.110e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
421,3.553e-15,1.776e-14,6.661e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
422,1.954e-14,1.295e-10,1.221e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
423,1.421e-14,3.452e-12,1.665e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
424,1.776e-15,2.665e-15,2.220e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
425,8.882e-16,2.665e-15,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
426,7.834e-13,6.930e-11,8.360e-14,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
427,9.365e-12,1.903e-09,8.205e-13,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
428,4.441e-15,6.839e-14,6.661e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
429,7.994e-15,3.448e-11,6.661e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
430,8.882e-16,4.441e-15,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
431,8.882e-16,5.862e-14,1.110e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
432,8.882e-16,1.469e-12,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
433,7.589e-19,1.066e-14,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
434,7.638e-14,4.012e-11,6.328e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
435,6.750e-14,3.287e-11,6.717e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
436,1.776e-15,2.487e-14,1.110e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
437,3.042e-14,3.489e-11,1.776e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
438,4.441e-16,1.865e-14,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
439,1.110e-16,3.553e-15,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
440,1.610e-14,7.899e-12,6.661e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
441,1.152e-13,1.674e-11,4.330e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
442,1.599e-14,7.528e-12,2.220e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
443,1.443e-15,1.127e-12,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
444,2.665e-15,5.426e-12,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
445,4.441e-16,1.545e-13,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
446,8.882e-16,3.908e-14,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
447,8.882e-16,1.348e-12,2.220e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
448,1.332e-15,1.545e-13,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
449,3.642e-14,3.081e-11,6.661e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
450,1.332e-15,8.882e-15,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
451,1.776e-15,1.225e-12,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
452,7.994e-15,2.907e-12,2.220e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
453,2.331e-15,1.662e-11,2.220e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
454,4.152e-13,5.167e-12,1.243e-14,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
455,8.882e-16,2.665e-15,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
456,1.776e-15,7.105e-15,2.220e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
457,1.026e-13,1.425e-10,4.330e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
458,2.514e-13,4.011e-10,8.327e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
459,3.428e-12,2.826e-11,1.346e-13,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
460,7.707e-13,3.465e-11,2.920e-14,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
461,1.017e-13,1.076e-10,3.886e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
462,5.000e-13,3.934e-10,1.354e-14,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
463,3.153e-14,4.015e-12,6.661e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
464,7.239e-14,9.537e-12,3.442e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
465,1.332e-15,1.510e-14,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
466,8.882e-16,1.776e-15,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
467,4.574e-14,1.182e-10,2.442e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
468,2.975e-14,5.957e-11,1.221e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
469,2.052e-12,3.113e-10,5.917e-14,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
470,8.882e-16,2.910e-12,1.110e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
471,6.234e-19,7.283e-14,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
472,1.332e-15,8.997e-13,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
473,5.289e-13,8.504e-11,1.565e-14,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
474,1.776e-15,1.097e-12,1.110e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
475,8.882e-16,2.789e-13,0.000e+00,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
476,1.249e-15,1.694e-12,3.331e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
477,1.776e-15,1.421e-14,3.331e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
478,3.553e-15,4.441e-15,4.441e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
479,2.773e-13,1.816e-11,3.220e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
480,2.665e-15,3.286e-14,3.331e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
481,2.665e-15,2.470e-12,1.110e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
482,4.441e-15,3.819e-14,3.331e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
483,3.553e-15,1.776e-15,3.331e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
484,8.882e-16,5.134e-13,1.110e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
485,6.217e-15,1.952e-12,4.441e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
486,1.521e-14,2.346e-11,6.661e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
487,3.553e-15,1.776e-15,2.220e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
488,1.776e-15,1.297e-13,2.220e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
489,1.007e-13,5.538e-11,8.993e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
490,2.676e-14,1.395e-11,1.332e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
491,2.720e-15,4.885e-14,4.441e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
492,2.665e-15,8.349e-14,5.551e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
493,3.814e-13,3.530e-10,4.319e-14,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
494,8.882e-16,4.441e-15,6.661e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
495,2.146e-14,9.770e-15,1.776e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
496,4.441e-15,3.100e-13,8.882e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
497,8.660e-15,2.289e-11,1.665e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
498,3.553e-15,1.776e-15,9.992e-16,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
499,1.210e-14,2.842e-14,2.442e-15,150,150,True,150,150,True,max_iter_reached,max_iter_reached,True
